name,screen_name,followers_count,friends_count,lang,location,occupation,profile_image_url,url,updated_at
Carlos López de Silanes,cordobeslopez,2716,359,,,,http://pbs.twimg.com/profile_images/1065761905116045312/rgcub5Q4_normal.jpg,,2022-04-24 12:50:47
Casey Murphy,CaseyMurph,2649,287,,"Bridgewater, NJ",,http://pbs.twimg.com/profile_images/1363686113429377027/STzPQpNZ_normal.jpg,https://www.coachup.com/coaches/caseym-9,2022-04-28 16:51:09
Tyler Lussi,tyler_lussi,2647,344,,"Los Angeles, CA",,http://pbs.twimg.com/profile_images/1505554597577781249/AXJJJYka_normal.jpg,https://nationalcollegerecruitingcenter.com,2022-05-09 20:51:07
Xisco Hernández,xiscohm31,2626,609,,Palma de Mallorca,,http://pbs.twimg.com/profile_images/1368479420953026562/cVJgZRP1_normal.jpg,https://vimeo.com/212328089/c3ae52ff06,2022-05-02 01:51:07
Katie Naughton,k_naughton24,2600,509,,,,http://pbs.twimg.com/profile_images/1000103723010543618/5FkjOweB_normal.jpg,,2022-04-14 20:30:00
adane girma,girma_adane,2580,11,,ethiopia,,http://pbs.twimg.com/profile_images/3164709764/25f8b0978595db7a6473a31f2d401b0e_normal.jpeg,,2022-04-29 01:51:15
Sergio Carrallo,S_carrallo,2496,291,,"Dubai, United Arab Emirates",,http://pbs.twimg.com/profile_images/1501112633361059848/pZCgPXWQ_normal.jpg,https://vm.tiktok.com/ZM8H8f8Ht/,2022-05-05 19:50:38
Dr. Mariah Bullock,MariahNogy,2472,288,,"Lincoln, NE",,http://pbs.twimg.com/profile_images/1353448687993827328/1ORT-puG_normal.jpg,,2022-04-14 20:30:00
Joshua Yaro,JoshYaro,2463,321,,"St Louis, MO",,http://pbs.twimg.com/profile_images/1507346374957936648/cHGleavT_normal.jpg,https://www.thejoshyarofoundation.org/,2022-04-29 20:51:17
راشد الدوسري,Rashedaldousri4,2450,172,,,,http://pbs.twimg.com/profile_images/1478058455885824003/yHsfg6Ln_normal.jpg,,2022-04-14 20:30:00
Alex DeJohn,alexdejohn5,2427,665,,"Atlanta, GA",,http://pbs.twimg.com/profile_images/1509665640298258432/--vkS2Yj_normal.jpg,http://instagram.com/alex_dejohn,2022-04-27 02:51:33
Ibrahima Baldé @teamnatiba99_official,balde_ibrahima,2425,32,,"Giresun, Türkiye",,http://pbs.twimg.com/profile_images/1521238892187373571/dYCYOygN_normal.jpg,,2022-05-10 14:50:27
David da Silva,davidasilva07,2382,187,,São Paulo,,http://pbs.twimg.com/profile_images/1214905135622701057/g81_SsYM_normal.jpg,https://youtu.be/2tiT3fVpMmw,2022-04-14 20:30:00
Brittany Wilson,Brittany1Wilson,2214,691,,"Denver, CO",,http://pbs.twimg.com/profile_images/1316542460194172928/rowsFYOU_normal.jpg,http://instagram.com/brittany1wilson,2022-05-06 00:50:35
Jimmy Medranda,jimmymedranda,2189,315,,"Pereira, Colombia",,http://pbs.twimg.com/profile_images/1423881501758816260/o8MNXRxq_normal.jpg,,2022-04-14 20:30:00
Patrick Doody,PatrickDoody19,2166,1101,,Chicago,,http://pbs.twimg.com/profile_images/1401950539701698562/lcbngRDB_normal.jpg,,2022-05-05 09:50:36
Paige Monaghan,paigeqmonaghan,2166,280,,"New Jersey, USA",,http://pbs.twimg.com/profile_images/1500137833402703873/gJKoo0I4_normal.jpg,,2022-05-02 16:50:58
Skari,Skari25March,2133,3259,,"Pretoria, South Africa",,http://pbs.twimg.com/profile_images/1446026756893417476/5mpEZXQm_normal.jpg,,2022-04-14 20:30:00
Taylor Lytle,Taylor_Lytle,2123,218,,,,http://pbs.twimg.com/profile_images/976223773085937664/LUoCmM7C_normal.jpg,,2022-04-14 20:30:00
Jeffrey Otoo 🇬🇭🇺🇸,jeffreyotoo9,2117,262,,"Georgia, USA",,http://pbs.twimg.com/profile_images/928840675210219522/f-FKe8Ji_normal.jpg,http://www.instagram.com/iam_jeffrey_otoo,2022-04-14 20:30:00
Jhon Kennedy Hurtado,JhonHurtado34,2105,349,,"Seattle, WA",,http://pbs.twimg.com/profile_images/787463221263294464/6glND91g_normal.jpg,,2022-04-17 23:51:01
Griffin Yow,griffin_yow,2081,242,,,,http://pbs.twimg.com/profile_images/1283948085740294145/QtYHGgj6_normal.jpg,,2022-04-14 20:30:00
Brandon Bye,brandon_bye,2075,185,,"Boston, MA",,http://pbs.twimg.com/profile_images/1475549327829385222/oTlDl0pJ_normal.jpg,,2022-04-14 20:30:00
johnnny.10,johnny_1110,2052,292,,,,http://pbs.twimg.com/profile_images/1494471783352659980/hg4P1aOJ_normal.jpg,,2022-04-14 20:30:00
Marco Farfan,marcofarfan_28,2051,340,,,,http://pbs.twimg.com/profile_images/1506486478649626625/KsFg5o5N_normal.jpg,,2022-04-14 20:30:00
Danesha Adams,daadams9,2009,1032,,"Houston, TX",,http://pbs.twimg.com/profile_images/1361422255830433792/VFWSRiJx_normal.jpg,,2022-04-14 20:30:00
Paolo DelPiccolo,pdp03,1920,234,,303.UofL.Germ.MTL.mass.PHX.CLT,,http://pbs.twimg.com/profile_images/987043888580976643/rsjKM0Pu_normal.jpg,,2022-05-09 07:50:18
Ali Messaoud,Ali_messaoud,1806,160,,"Rotterdam, Nederland",,http://pbs.twimg.com/profile_images/826758980085096448/1LOaaRAS_normal.jpg,https://www.instagram.com/alimessaoud10/,2022-04-26 23:50:25
Jhamie Chin,JhamieChin,1769,1071,,"Chicago, IL",,http://pbs.twimg.com/profile_images/1485717948958396416/owf72vGg_normal.jpg,http://www.chicagofirefc.com,2022-04-14 20:30:00
Þorgrímur Þráinsson,TThrainsson,1735,174,,Iceland,,http://pbs.twimg.com/profile_images/683944783396605952/wsfU2R0g_normal.jpg,http://andi.is,2022-04-17 02:50:43
Elizabeth Eddy,elizabetheddy2,1732,790,,Southern California,,http://pbs.twimg.com/profile_images/1371235726109593604/JLEudPxf_normal.jpg,,2022-04-25 06:50:49
Dimas Argoebie,Dimas_Argoebie,1666,178,,BOGOR ,,http://pbs.twimg.com/profile_images/431421492484534272/VZKNhXVb_normal.jpeg,,2022-04-19 07:50:34
Jordy Delem,JordyDelem,1586,199,,"Seattle, WA",,http://pbs.twimg.com/profile_images/1344399817800208384/FUxkxqgb_normal.jpg,"https://youtu.be/yw39YLh-At4,https://www.instagram.com/jordy_delem",2022-04-14 20:30:00
lerato ➐,LeratoDonald7,1534,1356,,"Bloemfontein, South Africa",,http://pbs.twimg.com/profile_images/1352954927962877952/_Z3gAZaP_normal.jpg,http://instagram.com/leratodonald3,2022-05-04 03:50:53
Ismael Tajouri-Shradi,isitj29,1420,40,,"New York, USA",,http://pbs.twimg.com/profile_images/1177663274470576129/Q0te0SRZ_normal.jpg,,2022-04-14 20:30:00
Rachel Breton,rachiebret,1362,1046,,Sky Blue FC  / Amazon Grimstad,,http://pbs.twimg.com/profile_images/1036046550848425984/j4zuw2FJ_normal.jpg,http://www.skybluefc.com/player/rachel-breton/,2022-04-14 20:30:00
Cami Privett,CamiPrivett,1345,190,,"Houston, TX",,http://pbs.twimg.com/profile_images/1147262857358299141/cUI_moy5_normal.jpg,http://www.houstondynamo.com/players/cami-privett,2022-04-14 20:30:00
Ikoma-Loïs Openda,LoisOpenda,1344,69,,,,http://pbs.twimg.com/profile_images/1346859812995407877/SZrdiiko_normal.jpg,https://www.instagram.com/openda80,2022-05-04 04:51:12
Ilsinho Jr,Godex_77,1343,325,,"Philadelphia, PA",,http://pbs.twimg.com/profile_images/1330151248444710914/w1coL1dQ_normal.jpg,"https://www.twitch.tv/ilsinhojr,http://twitch.tv/ilsinhojr",2022-05-08 02:50:41
Santiago Patiño,SPatino_9,1337,160,,,,http://pbs.twimg.com/profile_images/1368580602241384449/spkndbUp_normal.jpg,,2022-04-27 02:51:33
Gladson Awako,Awako_10,1330,187,,"Accra, Ghana",,http://pbs.twimg.com/profile_images/1145132816872722432/Vo_RsoVh_normal.jpg,,2022-04-14 20:30:00
Sarah Teegarden,sarahteeharkes,1310,184,,,,http://pbs.twimg.com/profile_images/1189680312000925696/qan8823R_normal.jpg,,2022-05-01 13:51:04
King Oduro,DominicOduro,1245,229,,"St Petersburg, FL",,http://pbs.twimg.com/profile_images/1500196720394780673/ukS9Q1I4_normal.jpg,https://m.facebook.com/dominic.kaka,2022-04-14 20:30:00
Matt Bersano,mbersano1,1242,404,,"Tempe, AZ",,http://pbs.twimg.com/profile_images/1168921899902091264/XU2RIS-G_normal.jpg,,2022-04-14 20:30:00
Ericksongallardo🇻🇪🚀,Meteorogallardo,1212,347,,"Barinas, Venezuela",,http://pbs.twimg.com/profile_images/1261642557643251713/1_GMp03m_normal.jpg,http://Instagram.com/@ericksongallardo96,2022-04-24 14:50:29
maikel chang,maikel_chang,1156,327,,salt lake city ,,http://pbs.twimg.com/profile_images/1418227305114075140/CPqUiN1k_normal.jpg,,2022-04-14 20:30:00
Sarah,Sarah_Boudaoud,1147,707,,"Paris, France",,http://pbs.twimg.com/profile_images/1385415675741708290/r4ccC0pk_normal.jpg,https://www.instagram.com/sarahboudaoud23/,2022-04-14 20:30:00
~ y a n n e ~,yannelopess,1118,170,,"Bahia, Brasil",,http://pbs.twimg.com/profile_images/1497647569899511811/TybzqFiV_normal.jpg,,2022-04-14 20:30:00
Phillip Jackson,phil_jackson,1106,525,,"Los Angeles, CA",,http://pbs.twimg.com/profile_images/1477777844566589442/-FVIW1aS_normal.jpg,http://PhillipJacksonDP.com,2022-04-14 20:30:00
Julian Büscher,JulianBuescher,1105,273,,"Calgary, Canada",,http://pbs.twimg.com/profile_images/897269052808278016/gcBEQqpT_normal.jpg,http://www.dcunited.com/players/julian-buscher,2022-04-14 20:30:00
Luis Diaz,luis_diaz2206,1094,97,,,,http://pbs.twimg.com/profile_images/1338030105239678976/mOXwlkl7_normal.jpg,,2022-04-14 20:30:00
Davis Paul,davis_paul,1081,313,,"San Francisco, CA",,http://pbs.twimg.com/profile_images/683118758517329920/P0Nmd7t1_normal.jpg,http://instagram.com/davispaul,2022-04-14 20:30:00
Gilbert Fuentes,g_fuentess,1020,144,,,,http://pbs.twimg.com/profile_images/1195589074167517189/Y0hizoO3_normal.jpg,,2022-04-14 22:50:28
Jeremy Pizzino,JeremyT1717,1016,929,,West Virginia ,,http://pbs.twimg.com/profile_images/1450209931769098242/WrQnqw50_normal.jpg,,2022-04-14 20:30:00
Ricky Lopez-Espin,rickylopezespin,974,330,,"Miami, FL",,http://pbs.twimg.com/profile_images/996202723207884801/f9sHJ3v9_normal.jpg,https://www.instagram.com/rlopezespin/?hl=en,2022-04-14 20:30:00
Jess💖⚽️💙,JBaiii757,949,442,,2up2down VA,,http://pbs.twimg.com/profile_images/1153408397506678785/qKrLmyvC_normal.jpg,,2022-04-14 20:30:00
Chris Estridge,Chris_Estridge,928,372,,"indianapolis, IN",,http://pbs.twimg.com/profile_images/741802992546938880/AdXTmeCW_normal.jpg,,2022-04-14 20:30:00
Chris (Beez) Wehan,wehan_14,920,263,,,,http://pbs.twimg.com/profile_images/1228672293716492289/wD1589Go_normal.jpg,,2022-04-14 20:30:00
